BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,"RESIDENTIAL
UNITS","COMMERCIAL
UNITS","TOTAL 
UNITS","LAND 
SQUARE FEET","GROSS 
SQUARE FEET",YEAR BUILT,TAX CLASS AT TIME OF SALE,"BUILDING CLASS
AT TIME OF SALE",SALE PRICE,SALE DATE
3,PARK SLOPE,13 CONDOS - ELEVATOR APARTMENTS,2,1066,1318,,R4,"1 PROSPECT PARK WEST, 3G",3G,11215,1,,1,,,1931,2,R4,"375,000",9/5/24
3,PARK SLOPE,13 CONDOS - ELEVATOR APARTMENTS,2,1066,1324,,R4,"1 PROSPECT PARK WEST, 4F",4F,11215,1,,1,,,1931,2,R4,"225,000",2/6/24
3,PARK SLOPE,13 CONDOS - ELEVATOR APARTMENTS,2,1066,1328,,R4,"1 PROSPECT PARK WEST, 5C",5C,11215,1,,1,,,1931,2,R4,0,11/14/24
3,PARK SLOPE,13 CONDOS - ELEVATOR APARTMENTS,2,1066,1343,,R4,"1 PROSPECT PARK WEST, 7C",7C,11215,1,,1,,,1931,2,R4,0,11/14/24
3,PARK SLOPE,13 CONDOS - ELEVATOR APARTMENTS,2,1066,1343,,R4,"1 PROSPECT PARK WEST, 7C",7C,11215,1,,1,,,1931,2,R4,"4,575,000",9/20/24
3,PARK SLOPE,13 CONDOS - ELEVATOR APARTMENTS,2,1066,1364,,R4,"1 PROSPECT PARK WEST, PHE",PHE,11215,1,,1,,,1931,2,R4,0,5/21/24
3,PARK SLOPE,13 CONDOS - ELEVATOR APARTMENTS,2,1098,1316,,R4,"438 12TH STREET, 4A",4A,11215,1,,1,,,1920,2,R4,0,5/21/24
3,PARK SLOPE,13 CONDOS - ELEVATOR APARTMENTS,2,1098,1426,,R4,"444 12TH STREET, 1D/2D",1D/2D,11215,1,,1,,,1920,2,R4,"1,750,000",10/11/24
3,PARK SLOPE,13 CONDOS - ELEVATOR APARTMENTS,2,1098,1457,,R4,"444 12TH STREET, PH-E",PH-E,11215,1,,1,,,1920,2,R4,"3,990,000",11/19/24
3,PARK SLOPE,13 CONDOS - ELEVATOR APARTMENTS,2,1102,1019,,R4,"357 15TH STREET, 2A",2A,11215,1,,1,,,2001,2,R4,0,5/14/24
3,PARK SLOPE,14 RENTALS - 4-10 UNIT,2B,933,8,,S5,51 5TH AVENUE,,11217,6,1,7,"2,600","6,316",1920,2,S5,"4,275,000",4/22/24
3,PARK SLOPE,14 RENTALS - 4-10 UNIT,2B,933,26,,S5,470 BERGEN STREET,,11217,6,1,7,"2,000","4,000",1920,2,S5,0,5/20/24
3,PARK SLOPE,14 RENTALS - 4-10 UNIT,2A,933,30,,S4,478 BERGEN STREET,,11217,4,1,5,"2,000","4,000",1920,2,S4,0,5/15/24
3,PARK SLOPE,14 RENTALS - 4-10 UNIT,2A,933,31,,S4,480 BERGEN STREET,,11217,4,1,5,"2,200","4,000",1920,2,S4,0,5/15/24
3,PARK SLOPE,14 RENTALS - 4-10 UNIT,2A,952,40,,S3,202 5 AVENUE,,11217,3,1,4,"1,380","3,300",1920,2,S3,"2,330,000",3/29/24
3,PARK SLOPE,14 RENTALS - 4-10 UNIT,2A,952,41,,S3,204 5 AVENUE,,11217,3,1,4,"1,380","3,300",1920,2,S3,"2,405,000",3/29/24
3,PARK SLOPE,14 RENTALS - 4-10 UNIT,2B,953,1,,S9,203 5 AVENUE,,11217,5,4,9,"2,745","9,968",1921,2,S9,0,3/8/24
3,PARK SLOPE,14 RENTALS - 4-10 UNIT,2A,954,40,,S3,80 7 AVENUE,,11217,3,1,4,"1,600","6,400",1921,2,S3,"3,650,000",10/31/24
3,PARK SLOPE,14 RENTALS - 4-10 UNIT,2A,954,43,,S5,86 7 AVENUE,,11217,5,1,6,"1,710","4,280",1920,2,S5,0,2/16/24
3,PARK SLOPE,14 RENTALS - 4-10 UNIT,2A,1069,7,,S9,147 7 AVENUE,,11215,2,2,4,"1,800","3,780",1920,2,S9,"3,200,000",9/23/24
3,PARK SLOPE,14 RENTALS - 4-10 UNIT,2B,1090,4,,S9,309 7 AVENUE,,11215,6,3,9,"1,817","6,028",1920,2,S9,"4,200,000",7/10/24
3,PARK SLOPE,14 RENTALS - 4-10 UNIT,2B,1091,1,,S9,511 9TH STREET,,11215,6,3,9,"1,890","6,384",1920,2,S9,"5,000,000",9/20/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,928,1406,,R1,"405 DEAN STREET, 3B",3B,11217,1,,1,,,2005,2,R1,"825,000",10/18/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,932,1602,,R1,"105 ST MARKS PLACE, 2",2,11217,1,,1,,,1910,2,R1,"1,535,000",12/9/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,933,1101,,R1,"444 BERGEN STREET, 1R",1R,11217,1,,1,,,1920,2,R1,"1,600,000",11/26/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,934,1009,,R1,"104 SAINT MARKS PLACE, 1E",1E,11217,1,,1,,,1931,2,R1,"1,450,000",7/16/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,934,1302,,R1,"102 ST. MARKS PLACE, 2",2,11217,1,,1,,,,2,R1,0,9/25/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,934,1704,,R1,"136 ST MARKS PLACE, 2B",2B,11217,1,,1,,,2006,2,R1,"798,000",6/27/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,935,1301,,R1,"84 6TH AVENUE, 1",1,11217,1,,1,,,1925,2,R1,"2,025,000",12/18/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,937,1502,,R1,"659 BALTIC STREET, 2",2,11217,1,,1,,,2008,2,R1,"1,247,356",9/24/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,937,1504,,R1,"659 BALTIC STREET, 4",4,11217,1,,1,,,2008,2,R1,"1,359,364",9/25/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,945,1101,,R1,"38 7TH AVENUE, 1",1,11217,1,,1,,,,2,R1,0,3/22/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,945,1104,,R1,"38 7 AVENUE, 4",4,11217,1,,1,,,,2,R1,"2,550,000",1/19/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,946,1401,,R1,"358 DOUGLASS STREET, 1",1,11217,1,,1,,,1899,2,R1,"2,235,000",8/15/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,948,1003,,R1,"153 LINCOLN PLACE, 1C",1C,11217,1,,1,,,,2,R1,"1,910,000",8/29/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,948,1007,,R1,"153 LINCOLN PLACE, 2C",2C,11217,1,,1,,,,2,R1,"2,375,000",5/13/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,948,1008,,R1,"153 LINCOLN PLACE, 3A",3A,11217,1,,1,,,,2,R1,"2,325,000",10/17/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,949,1401,,R1,"708 A DEGRAW STREET, 1",1,11217,1,,1,,,2015,2,R1,"1,930,000",7/18/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,952,1018,,R1,"726 SACKETT STREET, 1LT",1LT,11217,1,,1,,,,2,R1,"1,100,000",12/27/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,952,1502,,R1,"701 UNION STREET, 1B",1B,11215,1,,1,,,2013,2,R1,0,8/19/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,953,1002,,R1,"743 UNION STREET, 1R",1R,11215,1,,1,,,1890,2,R1,"959,500",3/25/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,955,1303,,R1,"597 PRESIDENT STREET, 3",3,11215,1,,1,,,2005,2,R1,"770,000",8/21/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,955,1407,,R1,"678 UNION STREET, 4A",4A,11215,1,,1,,,,2,R1,0,8/2/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,958,1202,,R1,"638 PRESIDENT STREET, 2",2,11215,1,,1,,,2008,2,R1,"2,300,000",7/10/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,962,1101,,R1,"686 CARROLL STREET, 1",1,11215,1,,1,,,1901,2,R1,"2,500,000",7/11/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,964,1105,,R1,"267 1ST STREET, 5",5,11215,1,,1,,,2006,2,R1,"1,900,000",11/1/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,964,1106,,R1,"267 1 STREET, 6",6,11215,1,,1,,,2006,2,R1,"1,720,000",9/18/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,964,1107,,R1,"267 1ST STREET, 7",7,11215,1,,1,,,2006,2,R1,"1,850,000",7/2/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,964,1109,,R1,"267 1ST ST, 9",9,11215,1,,1,,,2006,2,R1,0,7/15/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,964,1110,,R1,"267 1ST STREET, 10",10,11215,1,,1,,,2006,2,R1,"1,900,000",11/1/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,964,1507,,R1,"277 1ST STREET, PH",PH,11215,1,,1,,,2005,2,R1,"4,200,000",8/1/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,965,1004,,R1,"377 1 STREET, 4",4,11215,1,,1,,,,2,R1,"1,905,000",1/19/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,966,1204,,R1,"397 1ST STREET, 2R",2R,11215,1,,1,,,1920,2,R1,"1,200,000",1/8/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,983,1503,,R1,"343 6 AVENUE, 2",2,11215,1,,1,,,1920,2,R1,"3,825,000",10/4/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,983,1601,,R1,"442 3RD STREET, 1",1,11215,1,,1,,,1920,2,R1,"2,925,000",4/15/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,983,1602,,R1,"442 3RD STREET, 2",2,11215,1,,1,,,1920,2,R1,"2,200,000",4/22/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,983,1603,,R1,"442 3RD STREET, 3",3,11215,1,,1,,,1920,2,R1,"2,300,000",4/5/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,983,1604,,R1,"442 3RD STREET, 4",4,11215,1,,1,,,1920,2,R1,"2,300,000",4/1/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,993,1007,,R1,"307 7 STREET, 4L",4L,11215,1,,1,,,1907,2,R1,0,6/4/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1059,1001,,R1,"18 8 AVENUE, A",A,11217,1,,1,,,1899,2,R1,"2,096,250",3/13/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1059,1004,,R1,"18 8 AVENUE, D",D,11217,1,,1,,,1899,2,R1,"2,775,094",1/30/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1067,1201,,R1,"777 CARROLL STREET, 1",1,11215,1,,1,,,2009,2,R1,"2,950,000",9/17/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1068,1303,,R1,"853 CARROLL STREET, 2",2,11215,1,,1,,,1920,2,R1,"1,700,000",6/14/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1068,1304,,R1,"853 CARROLL STREET, 3",3,11215,1,,1,,,1920,2,R1,"1,614,600",5/30/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1068,1305,,R1,"853 CARROLL STREET, 4",4,11215,1,,1,,,1920,2,R1,"1,400,000",11/7/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1068,1402,,R1,"851 CARROLL STREET, 2",2,11215,1,,1,,,1920,2,R1,"2,300,000",7/23/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1068,1403,,R1,"851 CARROLL STREET, 3",3,11215,1,,1,,,1920,2,R1,"2,119,163",7/19/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1068,1405,,R1,"851 CARROLL STREET, 5",5,11215,1,,1,,,1920,2,R1,"1,795,000",7/26/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1072,1204,,R1,"1 MONTGOMERY PLACE, 4",4,11215,1,,1,,,2006,2,R1,"2,250,000",4/26/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1079,1005,,R1,"582 2ND STREET, 4",4,11215,1,,1,,,1981,2,R1,"3,200,000",7/1/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1085,1102,,R1,"503 8TH AVE, 2",2,11215,1,,1,,,,2,R1,"1,875,000",6/4/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1087,1005,,R1,"108 PROSPECT PARK WEST, 4",4,11215,1,,1,,,1880,2,R1,"1,625,000",12/13/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1087,1302,,R1,"590 6TH STREET, 1R",1R,11215,1,,1,,,1931,2,R1,"2,437,500",12/3/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1087,1307,,R1,"590 6TH STREET, 4L",4L,11215,1,,1,,,1931,2,R1,"2,525,000",8/6/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1089,1106,,R1,"567 8 STREET, 3L",3L,11215,1,,1,,,1920,2,R1,"2,250,000",8/8/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1089,1107,,R1,"567 8 STREET, 4R",4R,11215,1,,1,,,1920,2,R1,"2,067,000",6/21/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1093,1002,,R1,"142 PROSPECT PARK WEST, 2",2,11215,1,,1,,,2002,2,R1,"2,800,000",5/22/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1097,1308,,R1,"497 12TH STREET, 4B",4B,11215,1,,1,,,,2,R1,"1,155,000",9/6/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1098,1001,,R1,"435 13TH STREET, 1L",1L,11215,1,,1,,,1910,2,R1,"1,200,000",1/12/24
3,PARK SLOPE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1102,1505,,R1,"390 14TH STREET, 5",5,11215,1,,1,,,2009,2,R1,"1,010,000",10/28/24
3,PARK SLOPE,17 CONDO COOPS,2C,1057,1002,,R9,"19 7TH AVENUE, 3F",,11217,,,,,,1882,2,R9,"630,000",8/28/24
3,PARK SLOPE,17 CONDO COOPS,2C,1102,1103,,R9,"429 7 AVENUE, 5",,11215,,,,,,1931,2,R9,"880,152",7/3/24
3,PARK SLOPE,17 CONDO COOPS,2C,1102,1103,,R9,"429 7TH AVENUE, 6",,11215,,,,,,1931,2,R9,"815,000",8/6/24
3,PARK SLOPE,22 STORE BUILDINGS,4,998,36,,K2,404 5TH AVENUE,,11215,0,4,4,"3,200","6,400",1925,4,K2,"4,400,000",12/30/24
3,PARK SLOPE,22 STORE BUILDINGS,4,1103,42,,K1,192 PROSPECT PARK WEST,,11215,0,1,1,"3,225","4,200",1921,4,K1,"7,000,000",3/22/24
3,PARK SLOPE,29 COMMERCIAL GARAGES,4,1094,52,,G6,555 11TH STREET,,11215,0,1,1,"6,815",0,1921,4,G6,0,11/30/24
3,PARK SLOPE,30 WAREHOUSES,4,969,1,,E9,283 4 AVENUE,,11215,0,4,4,"51,500","56,000",1931,4,E9,"2,295,000",11/8/24
3,PARK SLOPE,31 COMMERCIAL VACANT LAND,4,934,1,,V1,97 4TH AVENUE,,11217,0,0,0,"2,073",0,1920,4,V1,0,9/27/24
3,PARK SLOPE,31 COMMERCIAL VACANT LAND,4,934,2,,V1,95 4TH AVENUE,,11217,0,0,0,"1,213",0,1930,4,V1,0,9/27/24
3,PARK SLOPE,31 COMMERCIAL VACANT LAND,4,934,3,,V1,93 4TH AVENUE,,11217,0,0,0,"1,643",0,1899,4,V1,0,9/27/24
3,PARK SLOPE,31 COMMERCIAL VACANT LAND,4,934,4,,V1,91 4TH AVENUE,,11217,0,0,0,"1,643",0,1899,4,V1,0,9/27/24
3,PARK SLOPE,31 COMMERCIAL VACANT LAND,4,934,5,,V1,89 4TH AVENUE,,11217,0,0,0,"1,643",0,1899,4,V1,0,9/27/24
3,PARK SLOPE,31 COMMERCIAL VACANT LAND,4,934,6,,V1,87 4TH AVENUE,,11217,0,0,0,"1,643",0,1899,4,V1,0,9/27/24
3,PARK SLOPE,31 COMMERCIAL VACANT LAND,4,934,7,,V1,85 4TH AVENUE,,11217,0,0,0,"4,930",0,1920,4,V1,0,9/27/24
3,PARK SLOPE,31 COMMERCIAL VACANT LAND,4,934,10,,V1,79 4TH AVENUE,,11217,0,0,0,"1,643",0,1920,4,V1,0,9/27/24
3,PARK SLOPE,31 COMMERCIAL VACANT LAND,4,946,1,,V1,171 4 AVENUE,,11217,0,0,0,"9,214",0,,4,V1,0,11/12/24
3,PARK SLOPE,31 COMMERCIAL VACANT LAND,4,1102,4,,V1,431 7TH AVENUE,,11215,0,0,0,"2,446",0,,4,V1,"2,750,000",10/10/24
3,PARK SLOPE,37 RELIGIOUS FACILITIES,4,1004,64,,M4,263 9 STREET,,11215,0,1,1,"4,000","10,200",1925,4,M4,0,12/17/24
3,PARK SLOPE,44 CONDO PARKING,4,942,1343,,RG,"133 STERLING PLACE, 21P",21P,11217,,1,1,,,,4,RG,0,12/6/24
3,PARK SLOPE,44 CONDO PARKING,4,945,1009,,RG,"100 STERLING PLACE, 9",9,11217,,1,1,,,1990,4,RG,"1,495,000",2/29/24
3,PARK SLOPE,44 CONDO PARKING,4,954,1026,,RG,"845 UNION STREET, 216",216,11215,,1,1,,,1928,4,RG,0,6/19/24
3,PARK SLOPE,44 CONDO PARKING,4,954,1063,,RG,"845 UNION STREET, 326",326,11215,,1,1,,,1928,4,RG,"240,000",3/7/24
3,PARK SLOPE,44 CONDO PARKING,4,954,1076,,RG,"845 UNION ST, 412",412,11215,,1,1,,,1928,4,RG,"236,000",6/5/24
3,PARK SLOPE,44 CONDO PARKING,4,954,1084,,RG,"845 UNION STREET, 420",420,11215,,1,1,,,1928,4,RG,"150,000",11/7/24
3,PARK SLOPE,44 CONDO PARKING,4,954,1111,,RG,"845 UNION STREET, 520",520,11215,,1,1,,,1928,4,RG,"200,000",12/13/24
3,PARK SLOPE,44 CONDO PARKING,4,955,1217,,RG,"670 UNION STREET, P3",P3,11215,,1,1,,,,4,RG,0,7/24/24
3,PARK SLOPE,44 CONDO PARKING,4,955,1222,,RG,"670 UNION STREET, P8",P8,11215,,1,1,,,,4,RG,0,7/24/24
3,PARK SLOPE,44 CONDO PARKING,4,961,1138,,RG,"580 CARROLL STREET, P3",P3,11215,,1,1,,,2009,4,RG,"2,325,000",4/30/24
3,PARK SLOPE,44 CONDO PARKING,4,1098,1405,,RG,"444 12 STREET, 5",5,11215,,1,1,,,1920,4,RG,"300,000",12/17/24
3,PARK SLOPE,44 CONDO PARKING,4,1098,1416,,RG,"444 12TH STREET, 16",16,11215,,1,1,,,1920,4,RG,"225,000",11/25/24
3,PARK SLOPE,46 CONDO STORE BUILDINGS,4,1096,1001,,RK,"369 7 AVENUE, COM",COM,11215,,1,1,,,,4,RK,"6,625,000",12/30/24
3,PARK SLOPE,47 CONDO NON-BUSINESS STORAGE,4,961,1122,,RS,"580 CARROLL STREET, S5",S5,11215,,1,1,,,2009,4,RS,"2,325,000",4/30/24
3,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS,1,869,54,,A9,417A 17TH STREET,,11215,1,0,1,"1,170","1,092",1915,1,A9,"995,000",6/11/24
3,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS,1,875,16,,A5,396 17TH STREET,,11215,1,0,1,"1,669","1,188",1920,1,A5,0,5/20/24
3,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS,1,875,61,,A9,413 18TH STREET,,11215,1,0,1,"1,594","1,406",1915,1,A9,"1,399,000",6/28/24
3,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS,1,875,71,,A9,401 18TH STREET,,11215,1,0,1,"1,669","1,696",1915,1,A9,"2,250,000",9/6/24
3,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS,1,1011,54,,A5,437 10 STREET,,11215,1,0,1,"1,667","1,608",1901,1,A5,0,12/21/24
3,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS,1,1024,36,,S1,480 11TH STREET,,11215,1,1,2,"6,667","13,500",1931,1,S1,0,9/9/24
3,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS,1,1035,56,,A9,297 14TH STREET,,11215,1,0,1,"1,250","1,596",1901,1,A9,"637,500",4/10/24
3,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS,1,1036,17,,A9,344A 13TH STREET,,11215,1,0,1,"2,488","1,404",1899,1,A9,"2,695,000",7/8/24
3,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS,1,1042,6,,S1,543 5 AVENUE,,11215,1,1,2,"2,438","2,388",1931,1,S1,0,1/9/24
3,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS,1,1042,29,,A9,298 14TH STREET,,11215,1,0,1,"1,600","1,440",1899,1,A9,"2,665,000",9/18/24
3,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS,1,1043,30,,A9,356 14TH STREET,,11215,1,0,1,"1,250","1,440",1899,1,A9,0,5/21/24
3,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS,1,1053,39,,A9,222 16TH STREET,,11215,1,0,1,"18,680","10,298",1901,1,A9,0,4/19/24
3,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS,1,1055,7,,A9,21 WEBSTER PLACE,,11215,1,0,1,"1,710","1,824",1901,1,A9,0,10/26/24
3,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,869,58,,B2,413 17TH STREET,,11215,2,0,2,"1,748","1,596",1910,1,B2,"1,350,000",11/20/24
3,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,870,13,,B1,442 PROSPECT AVENUE,,11215,2,0,2,"1,339","1,600",1910,1,B1,10,5/3/24
3,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,870,13,,B1,442 PROSPECT AVENUE,,11215,2,0,2,"1,339","1,600",1910,1,B1,10,5/29/24
3,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,870,15,,B1,444 PROSPECT AVENUE,,11215,2,0,2,"1,339","1,600",1910,1,B1,"2,850,000",12/10/24
3,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,875,49,,B2,433 18TH STREET,,11215,2,0,2,"1,120","1,049",1915,1,B2,0,7/16/24
3,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,875,51,,B2,429 18 STREET,,11215,2,0,2,"1,120",868,1915,1,B2,"725,000",1/22/24
3,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,876,17,,B3,452A 17TH STREET,,11215,2,0,2,"1,252","1,172",1910,1,B3,0,4/20/24
3,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1012,23,,B3,410 9 STREET,,11215,2,0,2,"1,450","2,644",1901,1,B3,0,5/8/24
3,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1012,33,,B1,430 9 STREET,,11215,2,0,2,"1,305","2,656",1901,1,B1,0,11/13/24
3,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1012,34,,B1,432 9 STREET,,11215,2,0,2,"1,305","3,576",1901,1,B1,"2,900,000",5/9/24
